Overall,Bib,Name,Time
5902,9136,Megan Williams,02:25:02
5903,17619,Peter Bruder,02:25:03
5904,9568,Luna Joe,02:25:03
5905,21186,William Anderson,02:25:03
5906,23264,Megan Mikolaichik,02:25:03
5907,9252,Kristen Jordan,02:25:04
5908,5437,Jon Kostelic,02:25:04
5909,5436,Amy Kostelic,02:25:04
5910,11052,Leanne Barnell,02:25:05
5911,20706,Lisi Arnstrom,02:25:05
5912,23258,Lambrine Macejewski,02:25:05
5913,23131,Samantha Macomber,02:25:06
5914,22247,Sarah Deal,02:25:06
5915,14294,Laila Griffin,02:25:06
5916,14178,Stephanie Sullivan,02:25:07
5917,7542,Jessica Sison,02:25:07
5918,15596,Sarah Dudt,02:25:07
5919,22718,Ryan Logie,02:25:07
5920,12206,Jamie Shea,02:25:07
5921,21515,Ann Marie Jourdan,02:25:09
5922,9608,Robert Scruggs,02:25:09
5923,8724,Justin Helms,02:25:09
5924,33555,Kaylee Kucera,02:25:09
5925,14503,Gina Sapienza,02:25:10
5926,10418,Jay Meadows,02:25:11
5927,27725,Eric Vai,02:25:11
5928,16550,Eric Tosh,02:25:11
5929,16590,Emily Tosh,02:25:12
5930,19604,Lyda Haidamous,02:25:12
5931,19283,Dawn Banfill-Bezaire,02:25:12
5932,21289,Danielle Dinallo,02:25:12
5933,21300,Carolyn Sickler,02:25:12
5934,4542,Claudette Mcknight,02:25:13
5935,32692,Chris Jinks,02:25:13
5936,10626,Katharine Hodges,02:25:13
5937,17243,Mary Gallagher,02:25:14
5938,15537,Kenley Flynn,02:25:15
5939,25475,Sarah Lackore,02:25:15
5940,33317,Brad Dooley,02:25:16
5941,19375,Lauren Kiser,02:25:17
5942,30019,Ericka Cole,02:25:17
5943,13355,Michael Hjort Hjort,02:25:17
5944,18217,David Deep,02:25:18
5945,12489,Susan Sefers,02:25:18
5946,11493,Matthew Wyborn,02:25:18
5947,26725,Andrew Kolinko,02:25:18
5948,12447,Melanie Seaver,02:25:18
5949,18622,Kelly Jones,02:25:18
5950,13562,Craig Miller,02:25:18
5951,10468,Allison Hague,02:25:19
5952,9724,Bassam Hadi,02:25:19
5953,30409,Ruthann Birkinshaw,02:25:19
5954,5700,Kyle Harvey,02:25:20
5955,22324,Christine Dubois,02:25:20
5956,15558,Parla Duman,02:25:20
5957,13431,Emily Roberts,02:25:21
5958,30237,Natalie Hennessy,02:25:21
5959,23235,Kennedy Shock,02:25:21
5960,23117,Jonathan Hennes,02:25:22
5961,23118,Robin Eskelson,02:25:22
5963,29562,Corbin Taylor,02:25:22
5964,40371,Taylor Mackey,02:25:22
5965,28034,Lynda Boggs,02:25:22
5966,13140,Lynne Schaffler,02:25:23
5967,15216,Chris Frost,02:25:23
5968,32485,Ashley Kucharski,02:25:23
5969,22554,Regan Bercher,02:25:23
5970,6464,Allison Gasvoda,02:25:23
5971,2227,Alex Rehr,02:25:23
5972,17426,Stephen Brooks,02:25:23
5973,21421,Cathie Morrison,02:25:23
5974,22092,Dani Dyer,02:25:24
5975,16683,Vic Gatto,02:25:24
5976,7113,Kent Rhoads,02:25:24
5977,10408,Alison Krenzer,02:25:25
5978,7193,Andy Parrish,02:25:25
5979,17232,Emily Lansford,02:25:26
5980,22559,Nicole Carrigan,02:25:27
5981,3484,Michael Knowles,02:25:27
5982,23154,Kelley Frye,02:25:27
5983,2289,Adam Lightman,02:25:27
5984,10573,Gwendolyn Whitis,02:25:27
5985,8509,Tiffany Junken,02:25:28
5986,37040,Janet Roberts,02:25:28
5987,1378,Jp Brizzolara,02:25:28
5988,11306,Shaun Tomczak,02:25:30
5989,16608,Vera Erickson,02:25:31
5990,24488,Susan Hart,02:25:31
5991,6299,Carp;Ome Odeis,02:25:31
5992,15399,Rebecca Port,02:25:33
5993,21495,Debbie Tyminski,02:25:33
5994,9198,Ben Hakanson,02:25:34
5995,21363,Kathryn Collins,02:25:34
5996,8569,Jeff Schaal,02:25:34
5997,11387,Jocelyn Beiswenger,02:25:35
5998,24565,Lynna Vongsayarath,02:25:35
5999,11020,Niven Crenshaw,02:25:36
6000,18430,Kara Beaty,02:25:36
6001,9227,Sarah Trotter,02:25:37
6002,19588,Jennifer Cochran,02:25:37
6003,22631,Heather Nally,02:25:37
6004,10550,Alexia Pascual,02:25:37
6005,10255,Amy Bjarnason,02:25:38
6006,22586,Paul Schiano,02:25:38
6007,22396,Bennett Crystal,02:25:38
6008,4430,David Shields,02:25:40
6009,9163,Kelli Coughenour,02:25:40
6010,4431,Morgan Moss,02:25:41
6011,5294,Alli Walker,02:25:41
6012,10614,Kate Hoeksema,02:25:41
6013,18292,Robert Bailey,02:25:41
6014,22599,Jim Shuffield,02:25:42
6015,10548,Lou Warner,02:25:43
6016,22245,Jamie Bishop,02:25:43
6017,27058,Lola Plough,02:25:43
6018,15643,Gabriel Beck,02:25:43
6019,5293,Lanette Miller,02:25:44
6020,17445,Conor Mcnabb,02:25:44
6021,22658,Bobby Eastland,02:25:44
6022,18517,Suzanne Catinoharring,02:25:44
6023,9511,Matt Huber,02:25:44
6024,13549,Jim Spernyak,02:25:44
6025,23353,Will Rivenbark,02:25:45
6026,6477,Shelby Blalock,02:25:46
6027,3680,Alex Chan,02:25:46
6028,29047,Lindsey Prior,02:25:47
6029,32290,Sarah Kruspe,02:25:47
6030,20368,Wenbiao Chen,02:25:47
6031,10502,Ron Stief,02:25:47
6032,9715,Gary Sulikowski,02:25:47
6033,23196,Morgan Barker,02:25:48
6034,10533,Jeffery Cox,02:25:48
6035,12295,Amanda Luffman,02:25:48
6036,7626,Jarrett Stoltzfus,02:25:49
6037,11537,Brandi Koltun,02:25:49
6038,33025,Jamie Nikander,02:25:49
6039,8669,Eric Werning,02:25:49
6040,14393,Brendan Marz,02:25:49
6041,26609,Allison Williard,02:25:50
6042,22525,Jana Vaudreuil,02:25:50
6043,14378,Kristy Blackmon,02:25:51
6044,22497,Katie Dalton,02:25:51
6045,6227,Norman Findley,02:25:52
6046,22366,Mackenzie Grant,02:25:53
6047,12711,Joe Deering,02:25:53
6048,18618,Belinda Rieger,02:25:53
6049,11571,Erin Lewellin,02:25:53
6050,18619,Carsten Rieger,02:25:53
6051,9571,Tate Mcneilly,02:25:54
6052,36194,Ellen Granado,02:25:54
6053,5139,Amy Stansel,02:25:54
6054,35360,Haley Sharp,02:25:55
6055,17708,Jamie Johnson,02:25:56
6056,7388,David Nelson,02:25:56
6057,23176,Michael Taggart,02:25:56
6058,16453,Erin Candee,02:25:56
6059,33231,Austin Johnson,02:25:57
6060,22578,Bob Fucci,02:25:57
6061,8644,Elizabeth Wulff-Burchfield,02:25:57
6062,23158,Gregory Digby,02:25:57
6063,4640,Jodi Alessandri,02:25:58
6064,24530,Lynne Hendrickson,02:25:58
6065,17539,Robin Jefferis,02:25:59
6066,31170,Sean Whiteman,02:25:59
6067,19615,Hailey Paul,02:25:59
6068,25723,Heidi Hamels,02:26:00
6069,8375,John Schelich,02:26:00
6070,17608,Michael Holloway,02:26:00
6071,10597,Edward Ohman,02:26:01
6072,16718,Carolyn Corlew,02:26:01
6073,11340,Lindsey Mitchell,02:26:01
6074,30082,Phillip Davis,02:26:01
6075,18081,Kevin Black,02:26:01
6076,27437,Julienne Crumbley,02:26:01
6077,32219,Kelsey Edrington,02:26:01
6078,31491,Nathan Stewart,02:26:02
6079,21395,Ben Einspahr,02:26:02
6080,22490,Hunter Holt,02:26:02
6081,8130,Miguel Rodriguez,02:26:02
6082,6309,Lynn Patterson,02:26:03
6083,16381,Kellie Fisher,02:26:03
6084,9419,Tyler Helms,02:26:03
6085,3289,Michael Young,02:26:03
6086,10237,Alyson Grotheer,02:26:03
6087,14396,Kim Corrigan,02:26:03
6088,18104,Nicole Fritz,02:26:04
6089,12292,Lynlee Mcdermaid,02:26:04
6090,17120,Bob Trotter,02:26:04
6091,10168,Mike Beard,02:26:05
6092,19286,Amanda Preasha,02:26:05
6093,20010,Charlton Walker,02:26:05
6094,24125,Kathie Washington,02:26:06
6095,15519,Cindy Ellis,02:26:06
6096,16318,April Flournoy,02:26:06
6097,9701,Belinda Loo,02:26:06
6098,17396,Courtney Cooper,02:26:06
6099,24656,Randi Eveans,02:26:06
6100,19400,Donald Villnow,02:26:06
6101,3272,Matt Stephens,02:26:07
6102,19399,Lauren Villnow,02:26:07
6103,17682,Kelly Pistole,02:26:07
6104,18455,Andy Boggs,02:26:07
6105,9698,Cameron Heady,02:26:07
6106,14538,Daniyelle Duke,02:26:08
6107,23344,Kelli Adamovic,02:26:09
6108,5599,Caitlin Fisher,02:26:09
6109,15543,Jeremy Lewis,02:26:10
6110,7395,Jennifer Irlinger,02:26:10
6111,30431,Yuliya Scharf,02:26:10
6112,23048,Kenneth Greenwood,02:26:11
6113,19452,Matthias Onderak,02:26:12
6114,29483,Kirsten Harlton,02:26:12
6115,24476,Kimberley Wingerak,02:26:12
6116,7442,Jill Stancombe,02:26:12
6117,9316,Marisa Trant,02:26:13
6118,9315,Lynn Trant,02:26:13
6119,22167,Leslie Miles,02:26:13
6120,1449,Rachel Nance,02:26:13
6121,15566,Matthew Kaminski,02:26:13
6122,10575,Jamie Flerlage,02:26:14
6123,8684,Jordan Crowell,02:26:14
6124,20318,Kary Hill,02:26:14
6125,3573,Chad Fisher,02:26:15
6126,18602,Jacqueline Okoth,02:26:15
6127,15200,Friederike Cavier,02:26:16
6128,32657,Hope Crosson,02:26:16
6129,15106,Spencer Davis,02:26:17
6130,4686,Leslie Kelly,02:26:18
6131,18627,Anne-Ross Edwards,02:26:18
6132,12622,Lee Bowen,02:26:18
6133,36516,Elisa Gobbo,02:26:18
6134,7500,Monica Bower,02:26:18
6135,9658,Ella Dunn,02:26:19
6136,37582,Jessica Homolya,02:26:19
6137,11645,Ashley Brown,02:26:19
6138,20589,Kina Viola,02:26:20
6139,12668,Kathleen Banashak,02:26:20
6140,2471,Wilhelm Mede,02:26:20
6141,31477,David Scarpaci,02:26:20
6143,8203,Roy Swearengin,02:26:21
6144,24605,Ellie Voss,02:26:21
6146,21365,Annmarie Mede,02:26:21
6147,22469,Maddy Hay,02:26:22
6148,15402,Laura Paluch,02:26:23
6149,8305,Allison Coon,02:26:23
6150,27423,Maria Palmquist,02:26:23
6151,22478,Julie-Ann Shannon,02:26:23
6152,1359,Daniel Uptmor,02:26:24
6153,33007,Nicole Bouchard,02:26:24
6154,15572,Karen Campbell,02:26:24
6155,16586,Justin Arbuckle,02:26:25
6156,12310,Valerie Mayes,02:26:25
6157,12337,Heather Parks,02:26:25
6158,34384,Alexander Bumpers,02:26:25
6159,9145,Joshua Brown,02:26:25
6160,28278,Wes Lawrence,02:26:25
6161,18663,Andy Wicke,02:26:26
6162,20146,Irene Preklet,02:26:26
6163,16531,Ann Riggs,02:26:26
6164,4523,Bryan Smith,02:26:27
6165,23428,Andrea Decker,02:26:27
6166,25153,Ann Stenson,02:26:27
6167,30050,Colby Wallace,02:26:28
6168,26256,Matthew Greiling,02:26:28
6169,21512,Kelly Mccrossin,02:26:28
6170,21573,Sharla Posey,02:26:29
6171,18531,Tizgel High,02:26:29
6172,9598,Megan Bryant,02:26:29
6173,28006,Lindsey Miller,02:26:30
6174,8288,Joe Cullen,02:26:30
6175,29319,Angela Wright,02:26:30
6176,4422,Anthony Shaffner,02:26:30
6177,10514,Melissa Heberlein,02:26:31
6178,19228,Ramiro Perez Abuin,02:26:32
6179,16494,Annie Smith,02:26:32
6180,12328,Rusty Mcdonald,02:26:32
6181,17544,Ryan Kelly,02:26:33
6182,17542,Hannah Kasperson,02:26:33
6183,22019,Amy Vanatta,02:26:34
6184,24560,Katie Smith,02:26:34
6185,30552,Ann Clark,02:26:34
6186,28178,Tracie Mceachern,02:26:34
6187,22504,James Diaz-Barriga,02:26:34
6188,29244,Kelly Brandon,02:26:34
6189,34003,Kaity Krupp,02:26:35
6190,6133,Gen Celentano,02:26:35
6191,31112,Rachel Leduc,02:26:35
6192,27565,Dustin Jeffers,02:26:35
6193,23108,Meghan Dunn,02:26:35
6194,19213,Curt Ballance,02:26:35
6195,8577,Kimberly Reichard,02:26:36
6196,29433,Danielle Burch,02:26:37
6197,16185,Joel Ketner,02:26:37
6198,27590,Andrea Adams,02:26:37
6199,28208,Ryan Taylor,02:26:38
6200,15241,Caitlin Jourdan,02:26:38
6201,20314,Cynthia Bentley,02:26:38
6202,13563,Michelle Taylor,02:26:38
6203,18549,Samantha Hughes,02:26:38
6204,9634,Fiona Soltes,02:26:38
6205,16404,Aaron Anderson,02:26:38
6206,12685,Tessa Thomas,02:26:38
6207,26632,Kim Campbell,02:26:38
6208,12277,Jeff Strump,02:26:38
6209,10420,Maryia Krivoruchko,02:26:38
6210,23184,Erin Guss,02:26:38
6211,3531,Robert Beal,02:26:39
6212,14354,Jonathan Vicente,02:26:39
6213,24726,Joanna Mason,02:26:39
6214,1485,Nathaniel Beaver,02:26:39
6215,11539,Tim Scanlan,02:26:40
6216,8030,Hillary Campbell,02:26:40
6217,12075,Yessica Minchola,02:26:40
6218,15205,Chauncey Thomas,02:26:40
6219,18611,Baird Davis,02:26:40
6220,28040,Jenny Yergensen,02:26:40
6221,10689,Frederick Bremer,02:26:41
6222,18613,Tilden Davis,02:26:41
6223,1597,Omar Sorto,02:26:41
6224,8420,David Smithson,02:26:41
6225,23386,Puthenpurackal Mathew,02:26:41
6226,20540,Ryan Haskins,02:26:42
6227,20539,Amie Haskins,02:26:42
6228,4358,Adam Murphy,02:26:42
6229,19414,Tina Hill,02:26:42
6230,39401,Gillian Koch,02:26:42
6231,4187,Daniel Guarino,02:26:43
6232,40601,Robert Babiak,02:26:43
6233,3718,Hugo Ramirez,02:26:43
6234,12589,Robert Uno,02:26:43
6235,19533,Amanda Hachey,02:26:43
6236,19520,Jamie Wenke,02:26:44
6237,16359,Brett Howden,02:26:44
6238,11599,Jason Powell,02:26:44
6239,21486,Lauren Springer,02:26:45
6240,10544,Abigail Guarino,02:26:45
6241,6372,Tony Taylor,02:26:46
6242,17678,Joseph Hallums,02:26:46
6243,16571,Stormi Denton,02:26:46
6244,23286,Mary Wheeler,02:26:47
6245,10636,Courtney Dunning,02:26:48
6246,28482,Rebecca Reynolds,02:26:48
6247,39058,Kyle Rees,02:26:49
6248,22595,James Connatser,02:26:49
6249,16605,Jeffrey Overby,02:26:49
6250,29230,Pamela Parris,02:26:50
6251,19611,Ginger Longmire,02:26:50
6252,15500,Ruben Dominguez,02:26:50
6253,17405,Megan Goynes,02:26:51
6254,30114,Jillian Stein,02:26:51
6255,10594,Tony Inglis,02:26:51
6256,16607,Gretchen Berry,02:26:51
6257,18363,Kristi Morgan,02:26:52
6258,9362,Matt Finley,02:26:52
6259,19200,Caroline Murphy,02:26:52
6260,22402,Brooke Myers,02:26:52
6261,21447,Lisa Beard,02:26:52
6262,14358,Victoria Vicente,02:26:52
6263,30113,Donna Stein,02:26:52
6264,35504,Cindy Bynum,02:26:52
6265,14456,Justin Price,02:26:52
6266,24558,Gerry Green,02:26:53
6267,9548,Amanda Scobie,02:26:53
6268,7147,Kristin Mathson,02:26:54
6269,1595,Kristal Muller,02:26:54
6270,4294,Nicole Bladzik,02:26:54
6271,5385,Kyle Harris,02:26:54
6272,29084,Whitney Simons,02:26:55
6273,20707,David Schassler,02:26:55
6274,2183,Michael Kaplan,02:26:55
6275,37374,Jennica Hipes,02:26:57
6276,27449,Glenna Dorsak,02:26:57
6277,11553,Rick Wey,02:26:57
6278,29352,Amy Dondero,02:26:58
6279,17127,Colleen Boyle,02:26:58
6280,8216,Kellie Deffendall,02:26:58
6281,23240,Kelli Jones,02:26:59
6282,16523,Mark Converse,02:26:59
6283,18285,Alysson Lyons,02:26:59
6284,28129,Patrick Morrison,02:26:59
6285,8344,Emily Entrekin,02:27:00
6286,40693,Nate Archambault,02:27:00
6287,14127,Allison King,02:27:02
6288,38074,Ashley Tschudy,02:27:02
6289,3684,Pam Gobble,02:27:02
6290,7445,Kayla Barnowsky,02:27:02
6291,40679,Lisa Mulder,02:27:02
6292,7111,Mike Parrish,02:27:02
6293,23251,Stephanie Mckenna,02:27:02
6294,9681,Jacob Gabiam,02:27:03
6295,29094,Andrea Darrall,02:27:03
6296,12631,Amy Van Andel,02:27:03
6297,2145,Alexis Schorner,02:27:04
6298,22481,Heleya De Barros,02:27:04
6299,24147,Matthew Cherry,02:27:04
6300,14172,Brandi Felts,02:27:04
6301,2146,Stephen Schorner,02:27:04
6302,19024,Alan Spott,02:27:05
6303,9257,Kalei Sullivan,02:27:05
6304,9588,Valery Rosser,02:27:06
6305,3296,David Schultz,02:27:07
6306,14056,Daniel Paul Franceschina,02:27:07
6307,14173,Eric Felts,02:27:07
6308,23345,Stephen Adamovic,02:27:07
6309,36190,Nadine Lloyd,02:27:07
6310,2379,Michael Schultz,02:27:07
6311,9296,Sam Asgarian,02:27:08
6312,18389,Amber Neal,02:27:09
6313,9633,Chris Knauer,02:27:09
6314,10549,Brianna Chibe,02:27:09
6315,21519,Allison Macaione,02:27:09
6316,5498,Laura Bridgewater,02:27:09
6317,15407,Breanne Osborne,02:27:09
6318,30256,Allison Beam,02:27:10
6319,14057,Ashley Satterwhite,02:27:10
6320,26580,Ann Dorriety,02:27:10
6321,20460,Robert Kramer,02:27:10
6322,16573,Cherry Wood,02:27:10
6323,9143,Tyler Anderson,02:27:11
6324,18306,Jessica Danciu,02:27:11
6325,5414,Matt Cheuvront,02:27:11
6326,9314,Brittany Fogle,02:27:11
6327,18305,Allyson Schumacher,02:27:11
6328,28220,Lindsay Joy,02:27:11
6329,26619,David Megorden,02:27:12
6330,15443,Carole Demarest,02:27:12
6331,26407,Nikki Ettore,02:27:12
6332,14431,Emma Moretzsohn,02:27:12
6333,26618,Susie Megorden,02:27:12
6334,21058,Victoria Coughlin,02:27:12
6335,16219,Timothy Wells,02:27:13
6336,30461,Kristie Reed,02:27:13
6337,22479,Mike Dongvillo,02:27:14
6338,20657,Christine Wheeler,02:27:15
6339,8712,Bethany Bradley,02:27:15
6340,10439,Karen Samuelson,02:27:16
6341,30415,Rachel Enigk,02:27:16
6342,23209,Amanda Vayilapalli,02:27:16
6343,20656,Mary Paige Price,02:27:16
6344,11408,Jordon White,02:27:17
6345,6550,Mark Plunkett,02:27:18
6346,23157,John Kalmer,02:27:18
6347,26708,Mikayla Spata,02:27:18
6348,33221,Kori Torsak,02:27:19
6349,21530,Bonnie Balderose,02:27:20
6350,24564,Lauren Smith,02:27:20
6351,22681,Kristen Klein,02:27:21
6353,25270,Erin Consuegra,02:27:22
6354,21176,Lance Lomax,02:27:22
6355,18653,Laurie Craig,02:27:23
6356,19353,Angela Torr,02:27:24
6357,22320,Jessica Roesch,02:27:25
6358,29062,Kristina Parish,02:27:25
6359,17598,Jonathan Inman,02:27:26
6360,21526,Leann Cooper,02:27:26
6361,13429,David Johnston,02:27:26
6362,8714,Anthony Cronin,02:27:27
6363,5268,Santiago Vazquez,02:27:27
6364,34029,Kayla Lachance,02:27:27
6365,15413,Ainsley Hartman,02:27:28
6366,38445,Aziz Nooh,02:27:28
6367,2199,Karen Abernathy,02:27:28
6368,10646,Ed Murray,02:27:29
6369,2185,Lauren Orser,02:27:29
6370,24443,Andrew Dunn,02:27:29
6371,10645,Cherri Murray,02:27:29
6372,26269,Sheronda Smith,02:27:29
6373,16650,Donna Certosimo,02:27:30
6374,23614,Meghan Dondero,02:27:30
6375,31528,Heather Galloway,02:27:30
6376,11620,Pippa Davis,02:27:30
6377,15495,Jami Gress,02:27:30
6378,9590,Rober Borello,02:27:31
6379,18424,Christine Claffey,02:27:31
6380,11450,Danielle Barry,02:27:31
6381,15652,Kim Steanson,02:27:31
6382,31450,Aaron James,02:27:31
6383,30478,Samantha Moyer,02:27:31
6384,8331,Francie Ekengren,02:27:32
6385,12017,Kimberly Miller,02:27:32
6386,4418,Matthias Mede,02:27:32
6387,22633,Lara Travis,02:27:33
6388,31359,Brooke Lucas,02:27:34
6389,25619,Morgan Baker,02:27:34
6390,37622,Lexie Bancroft,02:27:34
6391,14441,Donna Outen,02:27:34
6392,20414,Rebecca Palmer,02:27:34
6393,16260,Sykenya Myles,02:27:35
6394,14454,Sofia Shirley,02:27:36
6395,16704,Traci Hummer,02:27:36
6396,38412,Kira Renee Leander,02:27:37
6397,22381,Joanna Craney,02:27:37
6398,16721,David Jones,02:27:38
6399,10220,Allison Remis,02:27:39
6400,21578,Shannon Reider,02:27:39
6401,18698,Robert Dews,02:27:40
6402,19493,Kevin Huffman,02:27:40
6403,13473,Megan Moldenhauer,02:27:40
6404,17121,Sarah Keegan,02:27:41
6405,23545,Sara Giffin,02:27:41
6406,6144,Mark Obrien,02:27:41
6407,35607,Kristin Eiken,02:27:41
6408,9235,Gary Seely,02:27:42
6409,11419,Jennifer Bain,02:27:42
6410,30489,Andrew Bradbury,02:27:43
6411,13390,Krista Niehls,02:27:43
6412,18647,Julie Dalton,02:27:44
6413,23439,Alicia Cochran,02:27:44
6414,16670,Nicole Perkins,02:27:44
6415,20600,Janna Wyatt,02:27:44
6416,15649,Natalie Dodd,02:27:44
6417,18593,Emily Logue,02:27:45
6418,16343,Erin Van Handel,02:27:46
6419,15384,Amanda Colley,02:27:46
6420,9194,Greg Hadlock,02:27:46
6421,18052,Fred Henninger Jr,02:27:46
6422,17272,Melissa Roberge,02:27:46
6423,17376,Jordan Legrett,02:27:47
6424,28329,Shannon Goehner,02:27:48
6425,25394,Deanna Dorsey,02:27:48
6426,20363,Jill Gerschutz,02:27:49
6427,18215,Brett Grau,02:27:49
6428,16508,Rachael Straus,02:27:49
6429,29313,Jacqueline Williams,02:27:49
6430,12628,Ryan Hicks,02:27:50
6431,22290,Mary Kay Scholtens,02:27:50
6432,18428,Monica Lopez,02:27:51
6433,12358,Maurice Markley,02:27:51
6434,10464,Randall Slifer,02:27:52
6435,29413,Liz Pica,02:27:52
6436,15193,Otis Thaxton,02:27:52
6437,13148,Sundy Grubel,02:27:52
6438,3375,Shannon Harmon,02:27:53
6439,1357,Megan Kidd,02:27:53
6440,36441,Alexis Dutcher,02:27:53
6441,9691,Rabun Lewis,02:27:54
6442,17134,Jeffrey Fecher,02:27:54
6443,11381,Rachel Crosslin,02:27:55
6444,7453,John Maher,02:27:55
6445,11218,Heidi Cronin,02:27:56
6446,18349,Jeff Foster,02:27:56
6447,38012,Karen Quinn,02:27:57
6448,40065,Danielle Keegan,02:27:57
6449,18674,Lucas Rand,02:27:57
6450,25648,Kathleen Flood,02:27:58
6451,16537,Paige Mcgee,02:27:58
6452,3671,Nathaniel Zannelli,02:27:58
6453,16298,Seth Keffas,02:27:58
6454,3288,Andre Ragone,02:27:58
6455,32634,Claire Dwyer,02:27:59
6456,28434,Chris Serro,02:27:59
6457,4114,Stephen Wigger,02:27:59
6458,7291,Reed Friend,02:27:59
6459,16373,Kelly Sponsler,02:27:59
6460,21581,Hayley Tignor,02:27:59
6461,38114,Mark Huber,02:27:59
6462,22501,Maggie Trollinger,02:27:59
6463,16407,Alexa Janus,02:28:00
6464,10212,Crystal Mayville,02:28:00
6465,34466,Dennis Patton,02:28:01
6466,21247,Dale Fleck,02:28:01
6467,23380,Linda Jones,02:28:01
6468,18501,Morgan Smith,02:28:01
6469,6330,Mary Jo Wiggins,02:28:02
6470,22700,Dezirae Counts,02:28:02
6471,7517,Ryan Lamb,02:28:03
6472,31417,James Ridgway,02:28:03
6473,29454,Christy Smith,02:28:03
6474,31316,Terri Macleod,02:28:03
6475,20281,Rebekah Byrd,02:28:03
6476,11394,Eddie Okon,02:28:04
6477,18509,Shirley Sammons-Hudyncia,02:28:04
6478,34360,Jessica Phillips,02:28:04
6479,20508,Kacie Ratliff,02:28:05
6480,13373,Katie Mae Smith,02:28:05
6481,20629,Tom Taylor,02:28:05
6482,30014,Janice Lockwood,02:28:07
6483,25158,Kevin Bass,02:28:07
6484,24385,Christina Ching,02:28:07
6485,30388,Brittany Moody,02:28:07
6486,15634,Tien Nguyen,02:28:07
6487,35136,Ashley Kirsch,02:28:07
6488,30342,Scott Knox,02:28:08
6489,11318,Annabelle De St. Maurice,02:28:09
6490,26259,April Hilsdon,02:28:09
6491,11684,Bobby Lecompte,02:28:09
6492,18470,Richard Cucunato,02:28:09
6493,15376,Anna-Maria South,02:28:09
6494,12324,Karen Beebe,02:28:10
6495,5301,Amy Knisely,02:28:10
6496,16507,Stephen Voorhees,02:28:11
6497,15418,Bonnie Schirato,02:28:11
6498,12243,Natalie Mixson,02:28:11
6500,23578,Brittany Clayton,02:28:12
6501,21294,Mara Valich,02:28:13
6502,29459,Jennifer Donnelly,02:28:13
6503,23426,William Hippensteel,02:28:13
6504,5158,Alex Kaufman,02:28:13
6505,4316,Sean Heenan,02:28:14
6506,22572,Brandon Nyswaner,02:28:14
6507,22194,Shannon Mcallister,02:28:14
6508,11639,Whitney Holland,02:28:14
6509,22435,Jane Brooks,02:28:14
6510,13193,Christine Harris,02:28:14
6511,31539,Anna Parks,02:28:15
6512,29404,Christina Tasch,02:28:15
6513,29476,Larry Coon,02:28:15
6514,14465,Caitlin Owen,02:28:15
6515,12590,Megan Ducharme,02:28:16
6516,5212,Ivonne Rodriguez Ema,02:28:16
6517,7338,Julian Smith,02:28:16
6518,16350,Lori Sienicki,02:28:16
6519,40013,Kelly Hanson,02:28:16
6520,11572,Anastasia Oulianova,02:28:16
6522,20462,Christina Lee,02:28:17
6523,31506,Katharine Seaton,02:28:17
6524,16646,Kendra Miller,02:28:17
6525,16614,Lindsey Davison,02:28:17
6526,18630,Stacey Baxter,02:28:17
6527,28221,Caroline Corbett,02:28:17
6528,16551,Matthew Brackmann,02:28:18
6529,9431,Jason Carr,02:28:18
6530,15679,Bridget Kenny,02:28:18
6531,24606,Nicole Zatezalo,02:28:19
6532,9424,Tammy Gordon,02:28:19
6533,23193,Rachael Oconnell,02:28:19
6534,6532,Bryan Smith,02:28:19
6535,32403,Sharon Gerrish,02:28:20
6536,19381,Lorelei Mccollum,02:28:20
6537,4369,Will Rasmussen,02:28:20
6538,19322,John Brode,02:28:20
6539,16567,Carly Reinoehl,02:28:20
6540,23296,Kathy Shady,02:28:20
6541,30290,Cassie Major,02:28:20
6542,13240,Erin Van Mol,02:28:21
6543,5613,Thomas Williamson,02:28:21
6544,7634,Samantha Kanatzar,02:28:21
6545,3687,Alan Hall,02:28:21
6546,10356,Helena Kooi,02:28:21
6547,15522,Caitlyn Francis,02:28:22
6548,28123,Andrew Nevidomskis,02:28:22
6549,14195,Beth Kovach,02:28:22
6550,14160,Natalie Johnson,02:28:22
6551,3641,Derrick Baber,02:28:22
6552,19340,Mary Whitley,02:28:23
6553,17092,Courtney Kihlberg,02:28:23
6554,10193,Charity Melton,02:28:24
6555,25715,Tammy Covington,02:28:24
6556,22674,Morgan Lavender,02:28:24
6557,13410,Rodrigo Gallegos,02:28:24
6558,15167,Aaron Benjamin,02:28:25
6559,25604,Hannah Still,02:28:25
6560,29528,Tyler Small,02:28:25
6561,10415,Molly Chlum,02:28:26
6562,17371,Leslie Robinson,02:28:26
6563,18600,Jose Amden,02:28:26
6564,32105,Lauren Cooper,02:28:26
6565,13359,Jamie Maciaszek,02:28:27
6566,15016,John Mcandrew,02:28:27
6567,14480,Renee Adams,02:28:28
6568,20659,Anne Freeland,02:28:28
6569,18639,Kelsey Gonzenbach,02:28:28
6570,15420,Rachel Tarnoff,02:28:28
6571,21307,Kelsey Bigham,02:28:28
6572,9140,Alexandra Solomon,02:28:28
6573,34286,Molly Baker,02:28:28
6574,22701,Ben Counts,02:28:28
6575,9339,Stephanie Ralston,02:28:29
6576,8308,Paul Hutcherson,02:28:29
6577,14252,Bryan Pullin,02:28:30
6578,36177,Vikram Gopal,02:28:30
6579,14508,Christy Mooneyham,02:28:31
